review_id,rating_score,sentiment_label,dominant_topic,keyword_tags,confidence_level
6487,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855102
6488,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601883
6489,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660201
6490,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86647034
6491,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6492,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651936
6493,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660081
6494,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6495,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
6496,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83921903
6497,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551116
6498,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88550955
6499,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651906
6500,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920825
6501,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920807
6502,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8395986
6503,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551223
6504,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.866235
6505,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86518943
6506,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551086
6507,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88554037
6508,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
6509,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83921486
6510,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392118
6511,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554776
6512,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6513,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664698
6514,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660196
6515,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.865809
6516,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991564
6517,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6518,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991564
6519,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86621356
6520,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662342
6521,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855136
6522,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664694
6523,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856759
6524,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658049
6525,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662356
6526,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660258
6527,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6528,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
6529,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396111
6530,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6531,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86647034
6532,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651931
6533,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6534,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658037
6535,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86625624
6536,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855114
6537,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662344
6538,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392119
6539,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664704
6540,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662155
6541,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86625606
6542,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88554066
6543,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6544,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848322
6545,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602235
6546,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623526
6547,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664685
6548,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848388
6549,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551056
6550,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551134
6551,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6552,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662352
6553,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601985
6554,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86584467
6555,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86647063
6556,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662353
6557,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567346
6558,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660172
6559,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920187
6560,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920497
6561,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6562,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651848
6563,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855129
6564,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660204
6565,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392092
6566,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662344
6567,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651919
6568,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660193
6569,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554776
6570,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
6571,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.866256
6572,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.865845
6573,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6574,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662168
6575,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662317
6576,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6577,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88554054
6578,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6579,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88483113
6580,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601853
6581,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.53339535
6582,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6583,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848359
6584,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6585,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554794
6586,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662316
6587,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6588,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662338
6589,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551205
6590,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554764
6591,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
6592,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651907
6593,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658063
6594,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664697
6595,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602515
6596,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662313
